crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2023-01-13,02:30,MANHATTAN,11360,40.889282,-73.731995,POINT (-73.731995 40.889282),BOSTON ROAD,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4000735,Bike,,,,
2023-05-13,17:30,QUEENS,10553,40.599867,-73.713741,POINT (-73.713741 40.599867),GRAND CONCOURSE,GRAND CONCOURSE,,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4004800,TAXI,Motorcycle,,,
2023-02-04,07:30,MANHATTAN,11410,40.813306,-73.925454,POINT (-73.925454 40.813306),BELT PARKWAY,,,0,0,0,0,0,0,0,0,,Driver Inattention/Distraction,,,,4004684,Station Wagon/Sport Utility Vehicle,Bike,,,
2023-10-30,15:15,BRONX,11660,,,,HYLAN BOULEVARD,NORTHERN BOULEVARD,,4,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4002106,Station Wagon/Sport Utility Vehicle,Sedan,E-Bike,,
2023-10-24,22:45,BROOKLYN,10570,40.551667,-74.006826,POINT (-74.006826 40.551667),GRAND CONCOURSE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4002679,Motorcycle,Unknown,,,
2023-03-23,05:15,BROOKLYN,10470,40.830451,-73.853899,POINT (-73.853899 40.830451),HYLAN BOULEVARD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4003229,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-12-12,23:45,QUEENS,10541,40.790793,-73.814271,POINT (-73.814271 40.790793),GRAND CONCOURSE,HYLAN BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4002761,Sedan,,,,
2023-07-11,02:15,BROOKLYN,,40.838615,-74.191123,POINT (-74.191123 40.838615),LINDEN BOULEVARD,HYLAN BOULEVARD,,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unknown,,,,4000592,Sedan,Pick-up Truck,,,
2023-01-02,10:15,BRONX,10231,40.886343,-73.819242,POINT (-73.819242 40.886343),FLATBUSH AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,,,,,4001303,Motorcycle,Sedan,Sedan,,
2023-07-09,02:45,BRONX,11213,40.77286,-73.745732,POINT (-73.745732 40.77286),FLATBUSH AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4001387,Bike,Sedan,,,
2023-04-01,21:30,QUEENS,10071,40.827762,-74.16285,POINT (-74.16285 40.827762),QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Turning Improperly,Following Too Closely,,,,4004791,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-10-10,05:15,QUEENS,11478,40.849266,-74.231701,POINT (-74.231701 40.849266),GRAND CONCOURSE,BROADWAY,,0,0,0,0,0,0,0,0,Unknown,Unsafe Speed,,,,4004619,Sedan,Pick-up Truck,,,
2023-03-04,16:30,BROOKLYN,10321,40.511558,-73.889635,POINT (-73.889635 40.511558),BROADWAY,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,,,,4001523,Box Truck,Sedan,,,
2023-01-03,00:15,BROOKLYN,10743,40.718196,-73.893388,POINT (-73.893388 40.718196),QUEENS BOULEVARD,,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4001890,Sedan,Motorcycle,,,
2023-02-01,23:45,BRONX,10157,40.726207,-74.042379,POINT (-74.042379 40.726207),NORTHERN BOULEVARD,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Speed,,,,4002987,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-03-13,20:30,BROOKLYN,11554,40.815146,-74.002533,POINT (-74.002533 40.815146),NORTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Pavement Slippery,Failure to Yield Right-of-Way,,,,4000642,Station Wagon/Sport Utility Vehicle,Van,,,
2023-04-03,16:45,BRONX,11537,,,,JEROME AVENUE,CANAL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4003297,Bike,Station Wagon/Sport Utility Vehicle,,,
2023-02-19,23:15,BRONX,10244,40.716321,-73.873637,POINT (-73.873637 40.716321),CANAL STREET,NORTHERN BOULEVARD,,3,0,0,0,1,0,0,0,Backing Unsafely,Following Too Closely,,,,4000904,Sedan,TAXI,,,
2023-02-11,09:15,BROOKLYN,10915,40.898725,-73.70529,POINT (-73.70529 40.898725),QUEENS BOULEVARD,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,,Driver Inattention/Distraction,,,,4004703,Bus,Sedan,,,
2023-02-26,01:45,MANHATTAN,10351,40.73462,-73.968798,POINT (-73.968798 40.73462),BROADWAY,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Unknown,Unspecified,,,,4001279,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-05-18,17:45,BROOKLYN,,40.759051,-73.951243,POINT (-73.951243 40.759051),BELT PARKWAY,LINDEN BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unsafe Speed,,,,4000933,Bike,Sedan,Van,,
2023-01-15,05:45,MANHATTAN,10946,40.699142,-74.060178,POINT (-74.060178 40.699142),BELT PARKWAY,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Turning Improperly,Passing or Lane Usage Improper,,,,4004998,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-01-15,22:15,BROOKLYN,10716,40.642411,-74.060143,POINT (-74.060143 40.642411),GRAND CONCOURSE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Speed,Traffic Control Disregarded,,,,4002308,TAXI,Bus,,,
2023-12-07,13:15,BROOKLYN,10123,,,,FLATBUSH AVENUE,,,1,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,4001555,Station Wagon/Sport Utility Vehicle,TAXI,,,
2023-03-16,10:15,,,,,,,BELT PARKWAY,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4004626,Station Wagon/Sport Utility Vehicle,Van,,,
2023-10-09,21:30,BROOKLYN,10693,40.916259,-74.222059,POINT (-74.222059 40.916259),NORTHERN BOULEVARD,BOSTON ROAD,,1,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4003190,TAXI,Station Wagon/Sport Utility Vehicle,Bike,,
2023-04-18,01:00,,,,,,HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4004534,Bike,,,,
2023-02-17,23:45,BROOKLYN,,,,,LINDEN BOULEVARD,QUEENS BOULEVARD,,1,0,1,0,1,0,1,0,,Driver Inattention/Distraction,,,,4000706,Box Truck,Sedan,,,
2023-11-30,08:30,MANHATTAN,,,,,BROADWAY,JEROME AVENUE,,2,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4004786,Van,Box Truck,,,
2023-11-10,09:00,MANHATTAN,11697,40.781829,-73.722496,POINT (-73.722496 40.781829),HYLAN BOULEVARD,,,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4003070,Motorcycle,Sedan,,,
2023-04-13,19:45,MANHATTAN,11646,40.735728,-74.066431,POINT (-74.066431 40.735728),FLATBUSH AVENUE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,,,Turning Improperly,,,4000745,Bus,Station Wagon/Sport Utility Vehicle,Sedan,,
2023-06-28,05:30,BROOKLYN,11422,40.750603,-73.900504,POINT (-73.900504 40.750603),HYLAN BOULEVARD,,,2,0,0,0,0,0,0,0,,Pavement Slippery,,,,4003594,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-09-20,19:15,,,,,,BROADWAY,LINDEN BOULEVARD,,1,0,0,0,1,0,0,0,Unknown,Following Too Closely,,,,4001939,Bike,Sedan,,,
2023-05-13,06:15,BROOKLYN,10450,40.812645,-74.219287,POINT (-74.219287 40.812645),ATLANTIC AVENUE,CANAL STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,4004490,Sedan,Sedan,Box Truck,,
2023-10-03,13:15,BROOKLYN,10141,40.50042,-74.142929,POINT (-74.142929 40.50042),QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4002862,Station Wagon/Sport Utility Vehicle,,,,
2023-11-11,18:45,QUEENS,10209,40.550452,-73.961795,POINT (-73.961795 40.550452),BROADWAY,NORTHERN BOULEVARD,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4001920,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
2023-01-01,19:45,BROOKLYN,11686,40.822494,-74.046977,POINT (-74.046977 40.822494),GRAND CONCOURSE,ATLANTIC AVENUE,,2,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,4000513,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,,
2023-02-02,04:45,QUEENS,11303,40.698219,-73.77153,POINT (-73.77153 40.698219),QUEENS BOULEVARD,,,1,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4001308,Unknown,Van,,,
2023-12-10,22:45,MANHATTAN,10208,40.618883,-73.799902,POINT (-73.799902 40.618883),QUEENS BOULEVARD,JEROME AVENUE,,1,0,0,0,0,0,0,0,Following Too Closely,Failure to Yield Right-of-Way,Unspecified,,,4000914,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2023-11-05,17:15,BROOKLYN,10313,40.795252,-73.751996,POINT (-73.751996 40.795252),QUEENS BOULEVARD,BOSTON ROAD,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4003452,TAXI,TAXI,,,
2023-09-23,21:45,BROOKLYN,10666,40.584269,-73.808599,POINT (-73.808599 40.584269),BROADWAY,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Turning Improperly,Following Too Closely,,,4003695,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2023-11-19,16:15,MANHATTAN,11512,40.640199,-73.92865,POINT (-73.92865 40.640199),ATLANTIC AVENUE,NORTHERN BOULEVARD,PARKING LOT,0,0,0,0,0,0,0,0,Following Too Closely,Pavement Slippery,,,,4003156,Sedan,Van,,,
2023-03-06,03:00,BRONX,11533,40.633439,-73.719628,POINT (-73.719628 40.633439),HYLAN BOULEVARD,BOSTON ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4002198,Station Wagon/Sport Utility Vehicle,Sedan,Box Truck,,
2023-10-18,06:15,,,,,,BROADWAY,,,0,0,0,0,0,0,0,0,Backing Unsafely,,Passing or Lane Usage Improper,,,4000774,Motorcycle,,Sedan,,
2023-03-14,22:00,MANHATTAN,,40.88548,-74.111469,POINT (-74.111469 40.88548),BELT PARKWAY,,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4000943,TAXI,Sedan,E-Bike,,
2023-04-21,22:15,BRONX,10430,40.636211,-73.835437,POINT (-73.835437 40.636211),BROADWAY,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4000822,Pick-up Truck,Sedan,,,
2023-07-26,07:00,QUEENS,10776,40.616826,-73.971189,POINT (-73.971189 40.616826),HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Passing or Lane Usage Improper,,,,4000164,Sedan,TAXI,Station Wagon/Sport Utility Vehicle,,
2023-07-13,12:15,BRONX,11169,40.707793,-74.074485,POINT (-74.074485 40.707793),,,,0,0,0,0,0,0,0,0,Following Too Closely,,Pavement Slippery,,,4003983,Pick-up Truck,Bike,,,
2023-09-30,00:30,QUEENS,,40.859328,-73.759709,POINT (-73.759709 40.859328),GRAND CONCOURSE,BROADWAY,,0,0,0,0,0,0,0,0,,Turning Improperly,,,,4002538,TAXI,Van,,,
2023-06-08,00:30,BRONX,10088,40.853477,-74.007633,POINT (-74.007633 40.853477),BELT PARKWAY,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Speed,Backing Unsafely,,,,4004873,Station Wagon/Sport Utility Vehicle,Box Truck,,,
2023-10-17,15:15,BROOKLYN,10592,,,,BELT PARKWAY,BELT PARKWAY,,1,0,0,0,0,0,0,0,Unknown,,,,,4001311,Sedan,,,,
2023-05-08,08:45,BRONX,11046,40.892044,-73.765744,POINT (-73.765744 40.892044),BROADWAY,BELT PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4004640,TAXI,Unknown,E-Bike,,
2023-04-27,10:15,BRONX,11251,40.919488,-73.835549,POINT (-73.835549 40.919488),GRAND CONCOURSE,,,0,1,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,4004263,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Box Truck,,
2023-08-24,09:45,QUEENS,10445,40.564702,-74.070485,POINT (-74.070485 40.564702),QUEENS BOULEVARD,,,2,0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,4004741,Box Truck,Van,,,
2023-11-01,11:15,MANHATTAN,,40.527374,-74.139998,POINT (-74.139998 40.527374),QUEENS BOULEVARD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4003300,E-Bike,,,,
2023-05-13,21:00,MANHATTAN,10132,40.85422,-74.030273,POINT (-74.030273 40.85422),LINDEN BOULEVARD,GRAND CONCOURSE,,3,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4003310,Sedan,Sedan,Unknown,,
2023-07-13,16:15,BROOKLYN,10287,40.780107,-73.801706,POINT (-73.801706 40.780107),GRAND CONCOURSE,,,0,0,0,0,0,0,0,0,Unspecified,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,4000327,Sedan,Station Wagon/Sport Utility Vehicle,,,
2023-09-09,10:30,BRONX,,40.561551,-74.124029,POINT (-74.124029 40.561551),ATLANTIC AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,4002490,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-11-13,12:15,QUEENS,10776,40.864477,-73.73795,POINT (-73.73795 40.864477),,,,2,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4004781,Sedan,,,,
2023-10-14,18:30,QUEENS,11272,40.858397,-73.912255,POINT (-73.912255 40.858397),BROADWAY,,,1,0,0,0,0,0,0,0,Turning Improperly,,,,,4000832,,Station Wagon/Sport Utility Vehicle,,,
2023-08-15,11:00,BRONX,11169,40.513454,-74.175083,POINT (-74.175083 40.513454),BROADWAY,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,4003079,Station Wagon/Sport Utility Vehicle,Sedan,,,
2023-09-04,19:30,BROOKLYN,10683,40.693345,-74.125843,POINT (-74.125843 40.693345),ATLANTIC AVENUE,,,4,0,0,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,,,,4003462,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2023-04-10,06:00,MANHATTAN,10045,,,,,BELT PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,4004481,Van,Box Truck,,,
2023-03-03,00:45,BROOKLYN,10672,,,,ATLANTIC AVENUE,BELT PARKWAY,,1,0,0,0,0,0,0,0,Unspecified,Driver Inattention/Distraction,,,,4000054,Bus,Sedan,,,
2023-10-20,19:00,MANHATTAN,10909,40.674566,-73.854098,POINT (-73.854098 40.674566),BELT PARKWAY,,,3,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4004064,TAXI,Station Wagon/Sport Utility Vehicle,,,
2023-07-17,00:30,QUEENS,10043,40.78457,-73.896651,POINT (-73.896651 40.78457),LINDEN BOULEVARD,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Driver Inattention/Distraction,,,,4003451,TAXI,Pick-up Truck,,,
2023-07-25,18:15,STATEN ISLAND,11622,40.543933,-74.013079,POINT (-74.013079 40.543933),NORTHERN BOULEVARD,LINDEN BOULEVARD,,1,0,0,0,0,0,0,0,Unspecified,,,,,4001901,TAXI,Sedan,,,
2023-11-04,03:15,QUEENS,10383,40.728379,-73.869933,POINT (-73.869933 40.728379),BELT PARKWAY,,,1,0,0,0,1,0,1,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4001481,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,,
2023-08-08,03:45,,,,,,BELT PARKWAY,,PARKING LOT,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Backing Unsafely,,,,4003335,Sedan,Van,,,
2023-11-13,01:15,BRONX,,40.914194,-74.013501,POINT (-74.013501 40.914194),JEROME AVENUE,CANAL STREET,,0,0,0,0,0,0,0,0,,Failure to Yield Right-of-Way,,,,4000946,Bus,Station Wagon/Sport Utility Vehicle,,,
2023-09-29,11:15,MANHATTAN,11279,40.542029,-74.171564,POINT (-74.171564 40.542029),ATLANTIC AVENUE,QUEENS BOULEVARD,,2,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4003293,Sedan,,,,
2023-01-18,00:15,BROOKLYN,,40.642592,-73.990757,POINT (-73.990757 40.642592),JEROME AVENUE,BOSTON ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,,,,4002161,TAXI,Unknown,,,
2023-09-02,06:00,QUEENS,11500,40.89986,-74.223758,POINT (-74.223758 40.89986),BROADWAY,,,0,0,0,0,0,0,0,0,Turning Improperly,,Backing Unsafely,,,4003057,Bus,,,,
2023-02-27,04:15,MANHATTAN,10158,40.696234,-73.843128,POINT (-73.843128 40.696234),HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Turning Improperly,Traffic Control Disregarded,,,,4000768,Van,,,,
2023-06-27,19:45,BROOKLYN,10676,40.861691,-73.711952,POINT (-73.711952 40.861691),ATLANTIC AVENUE,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,Pavement Slippery,,,4004799,Motorcycle,Sedan,,,
2023-01-19,03:30,BROOKLYN,11510,40.826968,-74.218826,POINT (-74.218826 40.826968),GRAND CONCOURSE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,4003495,Bike,,Van,,
2023-02-20,06:45,,,,,,BROADWAY,,,0,0,0,0,0,0,0,0,,Driver Inattention/Distraction,,,,4000285,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2023-08-12,13:30,BRONX,10459,,,,,ATLANTIC AVENUE,,2,0,1,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,4004315,Bus,TAXI,,,
2023-07-16,18:30,MANHATTAN,11525,40.714801,-73.85774,POINT (-73.85774 40.714801),BOSTON ROAD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4004541,,Station Wagon/Sport Utility Vehicle,,,
2023-10-30,17:45,QUEENS,11160,40.913604,-73.97388,POINT (-73.97388 40.913604),JEROME AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,,,,,4002332,Sedan,Sedan,,,
2023-09-02,01:45,BRONX,11237,40.642252,-73.785272,POINT (-73.785272 40.642252),BROADWAY,,,0,0,0,0,0,0,0,0,Unspecified,Turning Improperly,Unsafe Speed,,,4002717,Pick-up Truck,Sedan,,,
2023-01-21,15:00,STATEN ISLAND,10997,40.784848,-73.748831,POINT (-73.748831 40.784848),JEROME AVENUE,FLATBUSH AVENUE,,0,2,0,0,0,0,0,0,Backing Unsafely,Unknown,,,,4002079,Box Truck,Sedan,,,
2023-08-19,09:15,BROOKLYN,10118,40.611715,-74.024585,POINT (-74.024585 40.611715),JEROME AVENUE,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,,Following Too Closely,,,,4003389,Sedan,Sedan,TAXI,,
2023-03-09,15:00,MANHATTAN,11240,40.792353,-73.961953,POINT (-73.961953 40.792353),FLATBUSH AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4000722,Station Wagon/Sport Utility Vehicle,Sedan,Box Truck,,
2023-07-24,03:45,BROOKLYN,10576,40.69379,-73.887508,POINT (-73.887508 40.69379),BROADWAY,,,2,0,2,0,0,0,0,0,Passing or Lane Usage Improper,,Traffic Control Disregarded,,,4000951,Sedan,Pick-up Truck,,,
2023-07-17,00:00,BROOKLYN,10570,40.738692,-73.888615,POINT (-73.888615 40.738692),FLATBUSH AVENUE,NORTHERN BOULEVARD,,2,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4004456,Station Wagon/Sport Utility Vehicle,E-Bike,,,
2023-11-08,19:15,MANHATTAN,10948,40.579523,-74.107137,POINT (-74.107137 40.579523),NORTHERN BOULEVARD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4002262,TAXI,Sedan,,,
2023-09-06,12:45,BRONX,11624,40.806262,-73.932882,POINT (-73.932882 40.806262),LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,,,,4000989,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2023-10-24,13:00,BROOKLYN,11225,40.671754,-74.184709,POINT (-74.184709 40.671754),BROADWAY,,,1,0,0,0,1,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4003212,Station Wagon/Sport Utility Vehicle,,,,
2023-04-27,00:30,QUEENS,11080,,,,QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,,Traffic Control Disregarded,,,,4001759,Station Wagon/Sport Utility Vehicle,Bus,,,
2023-09-13,21:30,QUEENS,10193,40.873643,-73.898632,POINT (-73.898632 40.873643),,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4004982,Sedan,Sedan,Motorcycle,,
2023-11-30,12:30,MANHATTAN,,40.874571,-73.907366,POINT (-73.907366 40.874571),BROADWAY,BROADWAY,,1,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,4001724,,,TAXI,,
2023-10-20,00:15,QUEENS,10168,40.688522,-74.247162,POINT (-74.247162 40.688522),BOSTON ROAD,NORTHERN BOULEVARD,,4,0,0,0,0,0,0,0,Unsafe Speed,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,4000341,Station Wagon/Sport Utility Vehicle,Bike,,,
2023-06-23,09:30,BRONX,11188,40.843096,-73.949208,POINT (-73.949208 40.843096),ATLANTIC AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4003701,TAXI,,,,
2023-08-09,06:00,BRONX,11083,,,,QUEENS BOULEVARD,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4000688,Bike,,,,
2023-11-25,21:00,MANHATTAN,10733,40.869262,-73.765003,POINT (-73.765003 40.869262),BOSTON ROAD,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Backing Unsafely,,,,,4003432,Sedan,,,,
2023-02-17,10:00,STATEN ISLAND,11047,40.803539,-74.171946,POINT (-74.171946 40.803539),LINDEN BOULEVARD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,Driver Inattention/Distraction,,,4000966,,,,,
2023-05-18,05:15,QUEENS,10522,40.895192,-73.793462,POINT (-73.793462 40.895192),LINDEN BOULEVARD,,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pavement Slippery,Pavement Slippery,,,4004824,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2023-07-18,20:15,BRONX,10217,,,,BOSTON ROAD,BOSTON ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,,,,4002203,Pick-up Truck,TAXI,,,
2023-08-18,07:15,MANHATTAN,10824,40.711667,-73.871118,POINT (-73.871118 40.711667),FLATBUSH AVENUE,CANAL STREET,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4002713,Sedan,Sedan,,,
2023-11-03,19:30,MANHATTAN,,40.557351,-74.042097,POINT (-74.042097 40.557351),FLATBUSH AVENUE,CANAL STREET,,3,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4004874,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2023-10-29,01:45,QUEENS,10630,,,,,,,1,0,0,0,0,0,0,0,Unsafe Speed,Failure to Yield Right-of-Way,,,,4003572,Sedan,Box Truck,,,
2023-04-27,01:45,QUEENS,10186,40.852789,-73.897789,POINT (-73.897789 40.852789),QUEENS BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Turning Improperly,,,,4001990,Sedan,Pick-up Truck,,,
2023-12-25,22:45,STATEN ISLAND,10158,40.517699,-73.714037,POINT (-73.714037 40.517699),BELT PARKWAY,FLATBUSH AVENUE,,1,0,2,0,0,0,0,0,Turning Improperly,Following Too Closely,,,,4004120,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2023-06-29,21:30,BROOKLYN,11095,40.674032,-73.872355,POINT (-73.872355 40.674032),,ATLANTIC AVENUE,,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Turning Improperly,,,,4004575,,TAXI,,,
2023-02-10,20:45,BROOKLYN,11592,40.514496,-74.170595,POINT (-74.170595 40.514496),BELT PARKWAY,,PARKING LOT,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4004840,Bus,,,,
2023-03-09,07:45,MANHATTAN,11046,,,,BOSTON ROAD,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4003600,TAXI,Pick-up Truck,,,
2023-12-01,23:30,MANHATTAN,10511,40.529241,-74.139416,POINT (-74.139416 40.529241),LINDEN BOULEVARD,,,2,0,0,0,0,0,0,0,Following Too Closely,,,,,4004660,Van,Pick-up Truck,,,
2023-05-18,07:30,,,,,,JEROME AVENUE,CANAL STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Traffic Control Disregarded,,,,4003752,Pick-up Truck,Sedan,,,
2023-12-02,00:00,BROOKLYN,,40.612441,-73.767055,POINT (-73.767055 40.612441),BROADWAY,,,3,0,0,0,0,0,0,0,Unsafe Speed,,,,,4004209,Pick-up Truck,Sedan,,,
2023-12-10,21:00,QUEENS,11629,40.572445,-73.84014,POINT (-73.84014 40.572445),JEROME AVENUE,,,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4000385,Station Wagon/Sport Utility Vehicle,Van,,,
